GO_id,GO_name,is_synGO,num_genes,average_correlation,prop_best,gene_set
GO:0002367,cytokine production involved in immune response,FALSE,136,0.35177843299709605,0.4264705882352941,"Acp5,Apoa1,Apoa2,Arg1,B2m,Casp1,Casp4,Cd36,Cd81,Ccr2,Cd55,Cd55b,Twist2,Dlg1,Epx,F2rl1,Fcer1a,Fcer1g,Fosl2,Fzd5,Gata3,Gba1,Lilrb4b,Lilrb4a,H2-M3,H2-T23,Mr1,Hfe,Hk1,Hmox1,Ifnb1,Ifng,Il10,Il12a,Il12b,Il18rap,Il1b,Il1r1,Il18r1,Il4,Il6,Jak3,Laptm5,Xcl1,Mapkapk2,Mif,Myd88,Slc11a1,P2rx7,Prkcz,Prg2,Psen2,Sema7a,Foxp3,Syk,Tek,Tgfb1,Tgfb2,Tgfb3,Tlr4,Tnf,Tnfrsf1b,Traf2,Traf6,Twist1,Tnfsf4,Wnt5a,Tlr2,Axl,Irf5,Slamf1,Clnk,Cd160,Panx1,Ddx21,Ube2j1,Pkp3,Sphk2,Tbx21,Crlf2,Rsad2,Trem1,Trem3,Il21,Pycard,Tril,Inava,Rtn4,Trpm4,Bst2,Dhx36,Irak3,Vsir,Sash3,Tlr9,Gimap3,Sucnr1,Cd96,Sirt1,Trim6,Slamf9,Stard7,Spon2,Traf3ip2,Ddx1,Ticam1,Nod1,Tirap,Il25,Tlr3,Tlr7,Ash1l,Ripk2,Lacc1,Arid5a,Calhm6,Nlrp3,Il31ra,Cd226,Mavs,Rigi,Tnfrsf14,Klrh1,Ffar2,Ffar3,Plcg2,Malt1,Psg22,Atg9a,Nod2,Nlrx1,Gimap5,Scimp,Dennd1b,Card9,Trim55"
GO:0002369,T cell cytokine production,FALSE,45,0.34784188470377253,0.4,"Arg1,B2m,Cd81,Ccr2,Cd55,Cd55b,Dlg1,Fosl2,Fzd5,Gata3,Gba1,Lilrb4b,Lilrb4a,Hfe,Ifnb1,Il12a,Il12b,Il18rap,Il1b,Il1r1,Il18r1,Il4,Il6,Xcl1,Slc11a1,Prkcz,Foxp3,Tnfrsf1b,Traf2,Traf6,Tnfsf4,Slamf1,Tbx21,Crlf2,Rsad2,Trpm4,Vsir,Sash3,Stard7,Il25,Arid5a,Nlrp3,Il31ra,Malt1,Dennd1b"
GO:0002371,dendritic cell cytokine production,FALSE,16,0.3386444088203596,0.375,"Jak3,Tlr4,Tlr2,Ddx21,Bst2,Dhx36,Tlr9,Slamf9,Ddx1,Ticam1,Tlr3,Mavs,Rigi,Plcg2,Nod2,Scimp"
GO:0002377,immunoglobulin production,FALSE,123,0.3489144758604733,0.3008130081300813,"Aicda,Atm,Phb2,Btk,Ccr6,Cd22,Cd28,Cd37,Cd86,Pcyt1a,Ercc1,Ezh2,Fas,Fbn1,Fcgr2b,Fgl2,Lilrb4a,Gpi1,H2-T23,Hpx,Hspd1,Ifnb1,Ifng,Il10,Il13,Il13ra1,Il13ra2,Il2,Il2rg,Il4,Il4ra,Il5,Il6,Il7r,Xcl1,Mlh1,Msh2,Msh6,Enpp1,Phb1,Pms2,Pms2,Polb,Ptprc,Foxp3,Stat6,Stx4a,Supt6,Swap70,Tcf3,Tgfb1,Tnf,Tnfaip3,Cd40,Cd27,Cd40lg,Traf2,Traf6,Trex1,Tnfrsf4,Tnfsf4,Ung,Vpreb1a,Vpreb3,Xbp1,Yy1,Tnfsf13b,Exo1,Tcirg1,Trp53bp1,Nbn,Dnajb9,Icosl,Il27ra,Batf,Polm,Mcm3ap,Paxip1,Samhd1,Clcf1,Tbx21,Crlf2,Il21,Ndfip1,Exosc3,Fam210b,Pagr1a,Zpbp2,Tnfsf13,Mzb1,Rnf168,Sanbr,Mad2l2,Gcnt3,Aplf,Shld1,Sash3,Nhej1,Shld2,6030468B19Rik,Polq,Cyren,Nfkbiz,Tlr9,Slc15a4,Traf3ip2,Nsd2,Foxp1,Card11,Tmbim6,Cgas,Kmt5b,Hmces,Kmt5c,Parp3,Atad5,Gapt,Lax1,Siglecg,Nod2,Lig4,Nuggc,Shld3"
GO:0002381,immunoglobulin production involved in immunoglobulin-mediated immune response,FALSE,64,0.33885416204964497,0.34375,"Aicda,Btk,Ccr6,Cd28,Pcyt1a,Ercc1,Fgl2,Hspd1,Ifng,Il2,Il4,Xcl1,Mlh1,Msh2,Msh6,Enpp1,Pms2,Pms2,Ptprc,Foxp3,Stat6,Supt6,Swap70,Tgfb1,Cd40,Cd40lg,Trex1,Tnfsf4,Ung,Exo1,Trp53bp1,Nbn,Icosl,Il27ra,Batf,Paxip1,Clcf1,Tbx21,Crlf2,Ndfip1,Exosc3,Pagr1a,Tnfsf13,Rnf168,Sanbr,Mad2l2,Gcnt3,Aplf,Shld1,Shld2,6030468B19Rik,Nfkbiz,Slc15a4,Traf3ip2,Nsd2,Kmt5b,Hmces,Kmt5c,Parp3,Atad5,Gapt,Nod2,Lig4,Shld3"
GO:0002385,mucosal immune response,FALSE,52,0.25319579277159593,0.25,"Apoa4,Cldn2,Camp,Defb1,Defb2,Defa29,Defa31,Defa3,Ear1,Ear2,Fau,Il4,Xcl1,Ltf,Pigr,Pla2g1b,Rab17,Defa17,Ear4,Rnase2b,Cd160,Defa21,Gp2,Rpl39,Tnfsf13,Gcnt3,6030468B19Rik,Ear6,Ear10,Rnase2a,Bpifb1,Otud7b,Ffar2,Ffar3,Ifnlr1,Defb9,Defb11,Defb10,Nod2,H2bc12,H2bc21,Defb37,Defb38,Defb39,Defb40,Defa39,Defa23,Defa24,Ear14,Defa38,Defa30,AY761185"
GO:0002407,dendritic cell chemotaxis,FALSE,17,0.33842781467093863,0.47058823529411764,"Calr,Ccr6,Ccr7,Il12a,Ccl21a,Spi1,Ccl19,Slamf1,Trpm2,Arhgef5,Trpm4,Slamf8,Slamf9,Tnfsf18,Retnlg,Gpr183,Ccl21d"
GO:0002418,immune response to tumor cell,FALSE,34,0.31647500313043797,0.35294117647058826,"Adam15,Ahr,Cd24a,Il4i1,Mr1,Hmgb1,Hspd1,Il12a,Il12b,Xcl1,Pdcd1,Prf1,Nectin2,Raet1b,Tgfb1,Cd40lg,Ywhag,Ceacam1,Klrk1,Pvr,Cd160,Crtam,Gsdme,Cd274,Nkg7,Ulbp1,Hrg,Slc22a13,Prkaa1,Havcr2,Cd226,Klre1,Mill1,Il4i1b"
GO:0002428,antigen processing and presentation of peptide antigen via MHC class Ib,FALSE,38,0.32628285418335234,0.42105263157894735,"Azgp1,B2m,H2-D1,H2-K1,H2-M10.1,H2-M2,H2-M3,H2-M9,H2-Q1,H2-Q10,H2-Q2,H2-Q4,H2-Q7,H2-T22,H2-T23,H2-T24,H2-T3,Raet1a,Raet1b,Raet1c,Tap2,Raet1d,2410137M14Rik,Ulbp1,H2-Q6,H2-Q9,H2-M10.3,H2-M10.4,H2-M11,H2-M1,H2-M5,H2-M10.2,Raet1e,H2-M10.6,H60b,H2-T26,H60c,H2-T27"
GO:0002431,Fc receptor mediated stimulatory signaling pathway,FALSE,15,0.3666396762742514,0.3333333333333333,"Csk,Fcer1g,Fcer2a,Cd47,Nos2,Plscr2,Pten,Ptprc,Ptprj,Plscr1,Appl1,Rapgef1,Rap1a,Cd226,Myo1g"
GO:0002437,inflammatory response to antigenic stimulus,FALSE,65,0.3282463122976003,0.3230769230769231,"Adcyap1,Ahcyl,Bdkrb2,Btk,C3,Cd24a,Cd28,Cd6,Cd68,Cd81,Cxcr2,Ccr2,Ccr7,Ephb6,Ext1,Fcer1a,Fcer1g,Fcgr1,Fcgr2b,Fcgr3,Fosl2,Fut7,Gata3,Lilrb4a,Gpx1,Gpx2,H2-T23,Icam1,Il10,Il12b,Il2ra,Il5ra,Lta,Notch1,Notch2,Npy5r,Enpp1,Pla2g2d,Serpinb9,Spn,Tnf,Trex1,Zfp35,Zp3,Psma1,Elane,Park7,Cysltr1,Mkrn2,Pnma1,Ak7,Trem2,Kars1,Hmgb2,Nlrp6,Il25,Il20rb,Kdm6b,Il31ra,A2m,Fcgr4,Nod2,Ahcy,Rab44,Gpr17"
GO:0002438,acute inflammatory response to antigenic stimulus,FALSE,30,0.3273198853105148,0.4,"Adcyap1,Bdkrb2,Btk,C3,Cd6,Cxcr2,Ccr7,Ephb6,Ext1,Fcer1a,Fcer1g,Fcgr1,Fcgr2b,Fcgr3,Fut7,Gata3,H2-T23,Icam1,Npy5r,Pla2g2d,Serpinb9,Spn,Zp3,Elane,Park7,Nlrp6,Il20rb,Il31ra,A2m,Fcgr4"
GO:0002444,myeloid leukocyte mediated immunity,FALSE,105,0.30629358055384104,0.29523809523809524,"Ace,Adora2b,Adora3,Anxa3,Arg1,Btk,C3,Cbl,Cd84,Ccr2,Crhr1,Ctsg,Dao,Dnase1,Dnase1l3,F2,F2rl1,Fcer1a,Ms4a2,Fcer1g,Fcgr1,Fcgr2b,Fcgr3,Fes,Fgr,Gata1,Gata2,Cxcl1,H2-T23,Foxf1,Hmox1,Il13,Il13ra2,Il4,Il4ra,Itgam,Itgb2,Itgb2l,Lat,Lyst,Ndst2,Myd88,Myo1f,Ncf1,Nppc,Pdpk1,Pld2,Pomc,Ptafr,Ptgdr,Rac2,Scnn1b,Ccl3,Cxcl5,Spi1,Stx4a,Stxbp2,Syk,Tyrobp,Vamp8,Wdr1,Ywhaz,Scn11a,Clnk,D6Wsu163e,Elane,Ddx21,Sphk2,Lat2,Stap1,Trem1,Trem3,Jagn1,Cd177,Kmt2e,Gpr15lg,Unc13d,Dhx36,Stx11,Tusc2,Tac4,Spon2,Nlrp6,Traf3ip2,Ddx1,Ticam1,Abr,Bcr,Lypd11,Cd300a,Cd300lb,Grp,Mavs,Rigi,Nppa,Lypd10,Mrgprb1,Pcyox1l,Mrgprx2,Fcgr4,Irak4,Card9,Pram1,Milr1,Rab44"
GO:0002446,neutrophil mediated immunity,FALSE,42,0.29439793457097146,0.35714285714285715,"Ace,Anxa3,Arg1,Ctsg,Dao,Dnase1,Dnase1l3,F2,F2rl1,Cxcl1,Itgam,Itgb2,Itgb2l,Lyst,Myd88,Myo1f,Ncf1,Pomc,Ptafr,Scnn1b,Cxcl5,Spi1,Syk,Wdr1,Elane,Trem1,Trem3,Jagn1,Cd177,Kmt2e,Stx11,Tusc2,Nlrp6,Abr,Bcr,Lypd11,Cd300lb,Lypd10,Pcyox1l,Irak4,Card9,Pram1"
GO:0002448,mast cell mediated immunity,FALSE,46,0.30103027695438334,0.30434782608695654,"Adora2b,Adora3,Btk,Cbl,Cd84,Crhr1,Fcer1a,Ms4a2,Fcer1g,Fes,Fgr,Gata1,Gata2,Foxf1,Hmox1,Il13,Il13ra2,Il4,Il4ra,Lat,Ndst2,Nppc,Pdpk1,Pld2,Ptgdr,Rac2,Stxbp2,Syk,Vamp8,Ywhaz,Scn11a,Clnk,D6Wsu163e,Sphk2,Lat2,Gpr15lg,Unc13d,Tac4,Spon2,Cd300a,Grp,Nppa,Mrgprb1,Mrgprx2,Milr1,Rab44"
GO:0002455,humoral immune response mediated by circulating immunoglobulin,FALSE,41,0.23674065240853567,0.21951219512195122,"Bcl3,Serping1,C2,C3,C4b,C4bp,C9,Cd81,Cfi,Cr2,Crp,Cd55,Cd55b,Fcer2a,Fcgr2b,Hc,Ptpn6,Foxj1,Hpx,Lta,Masp2,Mbl1,Mbl2,Ptprc,Tnf,Zp3,Zp3r,Exo1,C1s1,C1ra,Fcmr,C8g,Gimap3,Trem2,C8b,C8a,C1rl,Nod2,C1s2,Gimap5,C1rb"
GO:0002468,dendritic cell antigen processing and presentation,FALSE,15,0.2693492689044247,0.26666666666666666,"Cd68,Ccr7,Fgl2,Mpeg1,Slc11a1,Ccl21a,Thbs1,Ccl19,Clec4a2,Washc1,Clec4a3,Nod1,Fcgr4,Nod2,Clec4a4"
GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,FALSE,56,0.3216891260962759,0.39285714285714285,"Azgp1,B2m,Calr,Fcer1g,Fcgr1,Fcgr3,Pdia3,H2-D1,H2-K1,H2-M10.1,H2-M2,H2-M3,H2-M9,H2-Q1,H2-Q10,H2-Q2,H2-Q4,H2-Q7,H2-T22,H2-T23,H2-T24,H2-T3,Mr1,Hfe,Ide,Mpeg1,Raet1a,Raet1b,Raet1c,Tap1,Tap2,Tapbp,Clec4a2,Raet1d,Ifi30,Clec4a3,2410137M14Rik,Ulbp1,Mfsd6,H2-Q6,H2-Q9,H2-M10.3,Tapbpl,Bag6,H2-M10.4,H2-M11,H2-M1,H2-M5,H2-M10.2,Raet1e,H2-M10.6,Clec4a4,H60b,H2-T26,H60c,H2-T27"
GO:0002475,antigen processing and presentation via MHC class Ib,FALSE,41,0.3412856581437452,0.43902439024390244,"Ap3b1,Ap3d1,Azgp1,B2m,Cd1d1,H2-D1,H2-K1,H2-M10.1,H2-M2,H2-M3,H2-M9,H2-Q1,H2-Q10,H2-Q2,H2-Q4,H2-Q7,H2-T22,H2-T23,H2-T24,H2-T3,Raet1a,Raet1b,Raet1c,Tap2,Raet1d,2410137M14Rik,Ulbp1,H2-Q6,H2-Q9,H2-M10.3,H2-M10.4,H2-M11,H2-M1,H2-M5,H2-M10.2,Raet1e,H2-M10.6,H60b,H2-T26,H60c,H2-T27"
GO:0002476,antigen processing and presentation of endogenous peptide antigen via MHC class Ib,FALSE,37,0.3229032866850742,0.40540540540540543,"Azgp1,H2-D1,H2-K1,H2-M10.1,H2-M2,H2-M3,H2-M9,H2-Q1,H2-Q10,H2-Q2,H2-Q4,H2-Q7,H2-T22,H2-T23,H2-T24,H2-T3,Raet1a,Raet1b,Raet1c,Tap2,Raet1d,2410137M14Rik,Ulbp1,H2-Q6,H2-Q9,H2-M10.3,H2-M10.4,H2-M11,H2-M1,H2-M5,H2-M10.2,Raet1e,H2-M10.6,H60b,H2-T26,H60c,H2-T27"
GO:0002478,antigen processing and presentation of exogenous peptide antigen,FALSE,28,0.32792612526857884,0.42857142857142855,"B2m,Ctse,Fcer1g,Fcgr1,Fcgr2b,Fcgr3,H2-Aa,H2-Ab1,H2-Eb1,H2-K1,H2-M3,H2-DMa,H2-DMb1,H2-DMb2,H2-Oa,H2-Ob,H2-T23,Mpeg1,Tap2,Tapbp,Traf6,Clec4a2,Unc93b1,Ifi30,Clec4a3,Mfsd6,H2-Eb2,Clec4a4"
GO:0002483,antigen processing and presentation of endogenous peptide antigen,FALSE,42,0.3371039157433713,0.4523809523809524,"Azgp1,B2m,H2-D1,H2-K1,H2-M10.1,H2-M2,H2-M3,H2-M9,H2-Q1,H2-Q10,H2-Q2,H2-Q4,H2-Q7,H2-T22,H2-T23,H2-T24,H2-T3,Hfe,Ide,Raet1a,Raet1b,Raet1c,Tap1,Tap2,Tapbp,Raet1d,2410137M14Rik,Ulbp1,H2-Q6,H2-Q9,H2-M10.3,H2-M10.4,H2-M11,H2-M1,H2-M5,H2-M10.2,Raet1e,H2-M10.6,H60b,H2-T26,H60c,H2-T27"
GO:0002484,antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway,FALSE,37,0.3229032866850742,0.40540540540540543,"Azgp1,H2-D1,H2-K1,H2-M10.1,H2-M2,H2-M3,H2-M9,H2-Q1,H2-Q10,H2-Q2,H2-Q4,H2-Q7,H2-T22,H2-T23,H2-T24,H2-T3,Raet1a,Raet1b,Raet1c,Tap2,Raet1d,2410137M14Rik,Ulbp1,H2-Q6,H2-Q9,H2-M10.3,H2-M10.4,H2-M11,H2-M1,H2-M5,H2-M10.2,Raet1e,H2-M10.6,H60b,H2-T26,H60c,H2-T27"
GO:0002486,"antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent",FALSE,36,0.31699194166695643,0.3888888888888889,"Azgp1,H2-D1,H2-K1,H2-M10.1,H2-M2,H2-M3,H2-M9,H2-Q1,H2-Q10,H2-Q2,H2-Q4,H2-Q7,H2-T22,H2-T23,H2-T24,H2-T3,Raet1a,Raet1b,Raet1c,Raet1d,2410137M14Rik,Ulbp1,H2-Q6,H2-Q9,H2-M10.3,H2-M10.4,H2-M11,H2-M1,H2-M5,H2-M10.2,Raet1e,H2-M10.6,H60b,H2-T26,H60c,H2-T27"
GO:0002495,antigen processing and presentation of peptide antigen via MHC class II,FALSE,18,0.28846574587486257,0.3888888888888889,"B2m,Ctse,Fcer1g,Fcgr2b,H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,H2-DMb1,H2-DMb2,H2-Oa,H2-Ob,Traf6,Unc93b1,Ifi30,Pycard,Trem2,H2-Eb2"
GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,FALSE,20,0.3084149852714923,0.4,"B2m,Ctse,Fcer1g,Fcgr2b,H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,H2-DMb1,H2-DMb2,H2-Oa,H2-Ob,Thbs1,Traf6,Unc93b1,Ifi30,Pycard,Arl8b,Trem2,H2-Eb2"
GO:0002507,tolerance induction,FALSE,27,0.32808753829883985,0.4074074074074074,"Aire,C3ar1,Cd3e,Cd86,Ccr4,Ccr7,Lilrb4b,Lilrb4a,H2-M3,H2-T23,Foxj1,Hmgb1,Ido1,Il2ra,Acod1,Itch,Pdcd1,Foxp3,Tgfb1,Tgfbr2,Tnfaip3,Icos,Marchf7,Irak3,Phlpp1,Havcr2,Xkr8"
GO:0002523,leukocyte migration involved in inflammatory response,FALSE,26,0.30669965264218024,0.3076923076923077,"Adam8,Alox5,Aoc3,Ccr6,Cd24a,Fut7,Itgam,Itgb2,Itgb2l,Lbp,Mdk,Ninj1,Ptn,S100a8,S100a9,Ccl2,Cx3cl1,Tnf,Slamf1,Elane,Ppbp,Rtn4,Slamf8,Nlrp3,Ffar2,Trim55"
GO:0002524,hypersensitivity,FALSE,17,0.3094192370299293,0.29411764705882354,"Btk,C3,Ccr7,Ephb6,Ext1,Fcer1a,Fcer1g,Fcgr1,Fcgr2b,Fcgr3,Fut7,Gata3,H2-T23,Spn,Zp3,Il20rb,Fcgr4"
GO:0002526,acute inflammatory response,FALSE,102,0.3240133930451277,0.39215686274509803,"Adam8,Adcyap1,Ahsg,Alox5ap,Aoc3,Ass1,Bdkrb2,Btk,C3,Casp6,Cd6,Cxcr2,Ccr5,Ccr7,Crp,Dnase1,Dnase1l3,Ephb6,Epo,Ext1,F2,F8,Fcer1a,Fcer1g,Fcgr1,Fcgr2b,Fcgr3,Fut7,Gata3,B4galt1,Gstp1,H2-T23,Hfe,Hp,Icam1,Il1a,Il1b,Il1rn,Il4,Il6,Ins1,Ins2,Itih4,Klk1b1,Lbp,Lipa,Npy5r,Orm1,Orm2,Orm3,Reg3b,Pla2g2d,Serpinf2,Ptger3,Ptgs2,Reg3a,Reg3g,Saa1,Saa2,Saa3,Ccl5,Serpina1a,Serpina1b,Serpina3n,Serpinb9,Spn,Tnf,Tnfrsf11a,Tnfsf11,Plscr1,Tnfsf4,Vnn1,Vwf,Zp3,Scn11a,Sigirr,Pik3cg,Elane,Tfr2,Nupr1,Park7,F12,Ptges,Ctnnbip1,Prcp,C2cd4b,Cd163,Nlrp6,Ash1l,Trpv1,Il20rb,Mylk3,Nlrp3,Il31ra,A2m,Ffar2,Ffar3,Mrgpra3,C2cd4a,Fcgr4,Rhbdd3,Ugt1a1"
GO:0002532,production of molecular mediator involved in inflammatory response,FALSE,87,0.3391102398796163,0.3333333333333333,"Adam17,Adcy7,Adora3,Abcd1,Alox5,Alox5ap,Slc7a2,Btk,Cd6,Chil3,Ephx2,Ezh2,F2,Fcer1g,Lilrb4b,Lilrb4a,Grn,Hif1a,Ido1,Il17a,Il17ra,Il1r2,Il4ra,Il6,Ins1,Ins2,Itgb6,Kpna6,Lbp,Lep,Lipa,Myd88,Ncf1,Nos2,P2rx1,Per1,Serpine1,Pld3,Ppara,Rps19,S100a9,Syk,Prdx2,Tlr4,Tlr6,Tnf,Vamp8,Ywhaz,Mapk14,Pla2g10,Abcd2,Mefv,Extl3,Il17b,Dusp10,Pycard,Seh1l,Appl1,Slamf8,Chia1,Trem2,Cd96,Traf3ip2,Chil4,Bap1,Pld4,Gpsm3,Ticam1,Tlr3,Il17rc,Cd300a,Pbxip1,Chil5,Chil6,Rap1gds1,Gbp5,Zc3h12a,Nppa,Il17c,Il17d,Tarm1,Il17f,Nod2,Nlrc3,Card9,Spink7,Rab44"
GO:0002534,cytokine production involved in inflammatory response,FALSE,54,0.33791006648131383,0.2962962962962963,"Adcy7,Abcd1,Alox5,Cd6,Ezh2,F2,Lilrb4b,Lilrb4a,Hif1a,Ido1,Il17a,Il17ra,Il1r2,Il6,Itgb6,Kpna6,Lep,Myd88,Nos2,Per1,Pld3,Ppara,Tlr4,Tlr6,Tnf,Mapk14,Pla2g10,Abcd2,Mefv,Extl3,Il17b,Pycard,Seh1l,Appl1,Trem2,Cd96,Traf3ip2,Bap1,Pld4,Gpsm3,Ticam1,Tlr3,Il17rc,Rap1gds1,Gbp5,Zc3h12a,Il17c,Il17d,Tarm1,Il17f,Nod2,Nlrc3,Card9,Spink7"
GO:0002544,chronic inflammatory response,FALSE,20,0.25132212264410686,0.4,"Adora2b,Ahcyl,Cebpb,Camp,Cyp19a1,Ido1,Il10,Il4,Lta,S100a9,Ccl11,Ccl2,Foxp3,Tnf,Tnfaip3,Vnn1,Scn11a,Unc13d,Nfkbiz,Ahcy"
GO:0002548,monocyte chemotaxis,FALSE,34,0.32498023017787614,0.35294117647058826,"Aif1,Ccr1,Ccr1l1,Ccr2,Creb3,Ctsg,Fpr2,Fpr-rs3,Hmgb1,Cxcl10,Lgals3,Anxa1,Nbl1,Ninj1,Ccn3,Pdgfb,Serpine1,Dusp1,Rps19,Ccl1,Ccl12,Ccl2,Ccl3,Ccl5,Tnfsf11,Grem1,S100a14,Slamf8,Mospd2,Cxcl17,Tnfsf18,Ccl26,Defb25,Msmp"
GO:0002562,somatic diversification of immune receptors via germline recombination within a single locus,FALSE,67,0.35704261439834406,0.3283582089552239,"Aicda,Atm,Ccr6,Cd28,Pcyt1a,Ercc1,Ezh2,Xrcc6,Hmgb1,Hspd1,Ifng,Il2,Il4,Mlh1,Msh2,Msh6,Pms2,Pms2,Polb,Ptprc,Rag1,Rag2,Foxp3,Stat6,Supt6,Swap70,Tcf7,Tcf3,Tgfb1,Cd40,Cd40lg,Tnfsf4,Ung,Yy1,Exo1,Trp53bp1,Nbn,Icosl,Il27ra,Batf,Paxip1,Clcf1,Tbx21,Ndfip1,Exosc3,Pagr1a,Tnfsf13,Rnf168,Sanbr,Mad2l2,Aplf,Shld1,Nhej1,Shld2,Cyren,Nfkbiz,Slc15a4,Nsd2,Foxp1,Kmt5b,Dclre1c,Hmces,Kmt5c,Parp3,Atad5,Lig4,Shld3"
GO:0002566,somatic diversification of immune receptors via somatic mutation,FALSE,15,0.36830020250198914,0.2,"Aicda,Mlh1,Msh2,Msh6,Pms2,Pms2,Polb,Ung,Exo1,Polm,Mcm3ap,Samhd1,Polq,Hmces,Nuggc"
GO:0002577,regulation of antigen processing and presentation,FALSE,20,0.29823661119211736,0.4,"Cd68,Ccr7,Fgl2,H2-Oa,H2-Ob,Hfe,Slc11a1,Fam3d,Ccl21a,Tap2,Thbs1,Was,Ccl19,Pycard,Trem2,Nod1,Tapbpl,Ythdf1,Nod2,Clec4b2"
GO:0002637,regulation of immunoglobulin production,FALSE,79,0.3178319469915612,0.24050632911392406,"Phb2,Btk,Cd22,Cd28,Cd37,Cd86,Fcgr2b,Lilrb4a,Gpi1,H2-T23,Hpx,Ifnb1,Ifng,Il10,Il13,Il13ra1,Il13ra2,Il2,Il2rg,Il4,Il4ra,Il5,Il6,Xcl1,Mlh1,Msh2,Phb1,Pms2,Pms2,Ptprc,Foxp3,Stat6,Stx4a,Supt6,Tgfb1,Tnf,Tnfaip3,Cd40,Cd27,Cd40lg,Traf2,Traf6,Trex1,Tnfrsf4,Tnfsf4,Vpreb3,Xbp1,Trp53bp1,Dnajb9,Il27ra,Paxip1,Clcf1,Tbx21,Il21,Ndfip1,Exosc3,Pagr1a,Zpbp2,Tnfsf13,Mzb1,Mad2l2,Aplf,Shld1,Sash3,Shld2,6030468B19Rik,Tlr9,Slc15a4,Nsd2,Foxp1,Tmbim6,Cgas,Kmt5b,Hmces,Kmt5c,Parp3,Atad5,Siglecg,Shld3"
GO:0002639,positive regulation of immunoglobulin production,FALSE,56,0.3445324617376191,0.2857142857142857,"Phb2,Btk,Cd28,Cd37,Cd86,Gpi1,H2-T23,Hpx,Ifng,Il10,Il13,Il13ra1,Il2,Il2rg,Il4,Il4ra,Il5,Il6,Xcl1,Mlh1,Msh2,Phb1,Pms2,Pms2,Ptprc,Stat6,Stx4a,Tgfb1,Cd40,Cd27,Tnfrsf4,Tnfsf4,Xbp1,Trp53bp1,Dnajb9,Paxip1,Clcf1,Tbx21,Il21,Exosc3,Pagr1a,Tnfsf13,Mzb1,Mad2l2,Shld1,Sash3,Shld2,6030468B19Rik,Tlr9,Nsd2,Foxp1,Kmt5b,Hmces,Kmt5c,Atad5,Shld3"
GO:0002643,regulation of tolerance induction,FALSE,18,0.3340402328172681,0.3888888888888889,"Cd3e,Cd86,Ccr7,Lilrb4b,Lilrb4a,H2-M3,Foxj1,Hmgb1,Ido1,Il2ra,Itch,Pdcd1,Foxp3,Tgfbr2,Marchf7,Irak3,Phlpp1,Havcr2"
GO:0002673,regulation of acute inflammatory response,FALSE,45,0.316243402405385,0.4,"Adam8,Adcyap1,Alox5ap,Aoc3,Btk,C3,Ccr5,Ccr7,Dnase1,Dnase1l3,Fcer1a,Fcer1g,Fcgr1,Fcgr2b,Fcgr3,Fut7,Gstp1,H2-T23,Il1b,Il4,Il6,Ins1,Ins2,Npy5r,Pla2g2d,Ptger3,Ptgs2,Ccl5,Spn,Tnf,Tnfrsf11a,Tnfsf11,Zp3,Pik3cg,Park7,F12,Ptges,C2cd4b,Ash1l,Il20rb,Nlrp3,Ffar2,Ffar3,C2cd4a,Rhbdd3"
GO:0002675,positive regulation of acute inflammatory response,FALSE,28,0.32020879504582794,0.4642857142857143,"Adam8,Alox5ap,Aoc3,Btk,C3,Ccr5,Ccr7,Fcer1a,Fcer1g,Fcgr1,Fcgr3,H2-T23,Il1b,Il6,Npy5r,Ptger3,Ptgs2,Ccl5,Tnf,Tnfrsf11a,Tnfsf11,Zp3,Pik3cg,Park7,C2cd4b,Ffar2,Ffar3,C2cd4a"
GO:0002679,respiratory burst involved in defense response,FALSE,15,0.33088456267798283,0.2,"Grn,Ins1,Ins2,Lbp,Lipa,Mpo,Ncf1,Rps19,S100a9,Prdx2,Dusp10,Slamf8,Selenok,Trem2,Cybc1"
GO:0002686,negative regulation of leukocyte migration,FALSE,40,0.33354241794177736,0.35,"Ada,Akt1,Cd69,Cnn2,Cyp19a1,Dpp4,Gcsam,Hc,Hoxa7,Ifnb1,Mif,Cd200,Nbl1,Nf1,Ccn3,Padi2,Ccl21a,Ptger4,Dusp1,Ccl12,Gdf15,Grem1,Klrk1,Il27ra,Stap1,Ccl28,Cd200r1,Wasl,Slamf8,Emilin1,Adtrp,Abr,Gpr18,Bcr,Mmp28,Cd300a,Rin3,C5ar2,Mia3,Ccl21d"
